450,2016,HarryPotterandtheChamberofSecretsThe…,Arthur A. Levine Books
451,2016,Fahrenheit451,Simon & Schuster
452,2016,LoveYouForever,Firefly Books 
453,2016,TheGreatGatsby,Scribner 
454,2016,TheFiveDysfunctionsofaTeamALeadership…,Jossey-Bass
455,2016,AlltheLightWeCannotSee,Scribner
456,2016,BrownBearBrownBearWhatDoYouSee,Henry Holt and Co. (BYR)
457,2016,TheAlchemist25thAnniversaryAFableAbout…,HarperOne
458,2016,FerventAWoman'sBattlePlantoSerious…,B&H Books
459,2016,TheWhistler,Dell
460,2016,IfAnimalsKissedGoodNight,Farrar Straus and Giroux 
461,2016,CookingforJeffreyABarefootContessaCookbook,Clarkson Potter
462,2016,TheTrialsofApolloBook1TheHiddenOracle…,Disney-Hyperion
463,2016,Knock-KnockJokesforKids,Revell 
464,2016,PuppyBirthdaytoYouPawPatrolLittle…,Golden Books
465,2016,TheGiftsofImperfectionLetGoofWhoYou…,Brilliance Audio
466,2016,CrisisofCharacterAWhiteHouseSecretService…,Center Street
467,2016,First100Animals,Priddy Books US
468,2016,AdultColoringBooksAColoringBookforAdults…,Independently published 
469,2016,GoodnightMoon,HarperCollins
470,2016,DaringGreatlyHowtheCouragetoBe…,Avery
471,2016,MissPeregrine'sHomeforPeculiarChildrenMiss…,Quirk Books
472,2016,GritThePowerofPassionandPerseverance,Scribner
473,2016,EmotionalIntelligence2.0,TalentSmart
474,2016,TheUndergroundRailroadPulitzerPrize…,Anchor
475,2016,TheOutsiders,Speak
476,2016,TheFoodLabBetterHomeCookingThrough…,W. W. Norton & Company
477,2016,MeBeforeYouMovieTie-In
478,2016,ChickaChickaBoomBoomBoardBook,Little Simon 
479,2016,TheCareandKeepingofYouTheBodyBookfor…,American Girl
480,2016,PottyLesliePatricelliboardbooks,Candlewick
481,2016,ToolsofTitansTheTacticsRoutinesandHabits…,Houghton Mifflin Harcourt
482,2016,First100PaddedNumbersColorsShapes,Priddy Books US
483,2016,GoodVibesColoringBookColoringisFun…,Design Originals
484,2016,TheInstantPotElectricPressureCooker…,Rockridge Press 
485,2016,QuietingYourHeart6-MonthBible-StudyJournal,Time-Warp Wife Ministries 
486,2016,TheBookwithNoPictures,Dial Books
487,2016,CreativeHavenOwlsColoringBookAdult…,Dover Publications
488,2016,MagnusChaseandtheGodsofAsgardBook2…,Disney-Hyperion
489,2016,SecretGardenAnInkyTreasureHuntand…,Laurence King Publishing
490,2016,HarryPotterandtheSorcerer'sStone,Scholastic Inc.
491,2016,DragonsLoveTacos,Dial Books
492,2016,Player'sHandbookDungeons&Dragons,Wizards of the Coast
493,2016,TheEverythingKids'ScienceExperimentsBook…,Everything
494,2016,1984SignetClassics,Signet Classic 
495,2016,TheGiver1GiverQuartet,HMH Books for Young Readers
496,2016,N/A
497,2016,ThinkingFastandSlow,Farrar Straus and Giroux
498,2016,LittleBlueTruckboardbook,HMH Books for Young Readers 
499,2016,HarryPotterColoringBook,Scholastic Inc.
500,2016,TheDaytheCrayonsQuit,Philomel Books
501,2015,First100Words,Priddy Books US
502,2015,TheLife-ChangingMagicofTidyingUpThe…,Ten Speed Press
503,2015,Laugh-Out-LoudJokesforKids,Revell 
504,2015,SecretGardenAnInkyTreasureHuntand…,Laurence King Publishing
505,2015,StrengthsFinder2.0,Gallup Press
506,2015,GoSetaWatchman,Harper Perennial Modern Classics
507,2015,EnchantedForestAnInkyQuestandColoring…,Laurence King Publishing
508,2015,AlltheLightWeCannotSee,Scribner
509,2015,TheGirlontheTrain,Riverhead Books
510,2015,AdultColoringBookStressRelievingPatterns,Blue Star Coloring
511,2015,OldSchoolDiaryofaWimpyKid#10,Harry N. Abrams
512,2015,ToKillaMockingbird,Harper Perennial 
513,2015,AdultColoringBookStressRelievingAnimal…,Savanna Magic 
514,2015,AdultColoringBooksAColoringBookforAdults…,Independently published 
515,2015,HumansofNewYorkStories,St. Martin's Press
516,2015,TheMartian,Broadway Books
517,2015,OhthePlacesYou'llGo  ,Random House Books for Young Readers 
518,2015,Knock-KnockJokesforKids,Revell 
519,2015,DearZooALift-the-FlapBook,Little Simon
520,2015,TheDaytheCrayonsQuit,Philomel Books
521,2015,TheBoysintheBoatNineAmericansandTheir…,Penguin Books 
522,2015,JesusCallingEnjoyingPeaceinHisPresence…,Thomas Nelson
523,2015,MindsetTheNewPsychologyofSuccess,Ballantine Books
524,2015,GreyFiftyShadesofGreyasToldbyChristian…,Vintage
525,2015,CreativeHavenCreativeCatsColoringBook…,Dover Publications
526,2015,HowtoWinFriends&InfluencePeople,Pocket Books 
527,2015,The5LoveLanguagesTheSecrettoLovethat…,Northfield Publishing
528,2015,BalanceAngie'sExtremeStressMenders,CreateSpace Independent Publishing Platform 
529,2015,CreativeHavenOwlsColoringBookAdult…,Dover Publications
530,2015,ThugKitchenTheOfficialCookbookEatLike…,Rodale Books
531,2015,GiraffesCan'tDance,Cartwheel Books
532,2015,Wonder,Knopf Books for Young Readers
533,2015,The7HabitsofHighlyEffectivePeople…,Simon & Schuster
534,2015,TheFourAgreementsAPracticalGuideto…,Amber-Allen Publishing Incorporated 
535,2015,BeingMortalMedicineandWhatMattersinthe…,Atul Gawande
536,2015,LoveYouForever,Firefly Books 
537,2015,TheVeryHungryCaterpillar,World of Eric Carle 
538,2015,PublicationManualoftheAmerican…,American Psychological Association
539,2015,BetweentheWorldandMe,One World
540,2015,BabyTouchandFeelAnimals,DK Children
541,2015,TheBookwithNoPictures,Dial Books
542,2015,TheWrightBrothers,Simon & Schuster
543,2015,DoverCreativeHavenArtNouveauAnimal…,Dover Publications
544,2015,TheNightingale,St. Martin's Griffin
545,2015,ThePioneerWomanCooksDinnertime…,William Morrow Cookbooks
546,2015,WhatPetShouldIGetClassicSeuss,Random House Books for Young Readers
547,2015,KillingReaganTheViolentAssaultThat…,Henry Holt and Co.
548,2015,HarryPotterColoringBook,Scholastic Inc.
549,2015,AmericanSniperTheAutobiographyoftheMost…,HarperCollins
550,2015,TheWhole30The30-DayGuidetoTotalHealth…,Houghton Mifflin Harcourt
551,2015,DiaryofaMinecraftZombieBook1AScareofA…,Zack Zombie Publishing 
552,2015,TheGreatGatsby,Scribner 
553,2015,LostOceanAnInkyAdventureandColoring…,Penguin Books
554,2015,TheFiveDysfunctionsofaTeamALeadership…,Jossey-Bass
555,2015,TheOfficialSATStudyGuide,College Board
556,2015,10-DayGreenSmoothieCleanse,Simon & Schuster 
557,2015,TheGiftsofImperfectionLetGoofWhoYou…,Brilliance Audio
558,2015,ChickaChickaBoomBoomBoardBook,Little Simon 
559,2015,TheDaytheCrayonsCameHome,Philomel Books
560,2015,WhatIfSeriousScientificAnswerstoAbsurd…,Houghton Mifflin Harcourt
561,2015,PaperTowns,Penguin Books
562,2015,UnbrokenAWorldWarIIStoryofSurvival…,Random House Trade Paperback
563,2015,GetWhat'sYoursTheSecretstoMaxingOut…,Simon & Schuster
564,2015,MagnusChaseandtheGodsofAsgardBook1…,Disney-Hyperion
565,2015,DragonsLoveTacos,Dial Books
566,2015,Fahrenheit451,Simon & Schuster
567,2015,TheCareandKeepingofYouTheBodyBookfor…,American Girl
568,2015,PottyLesliePatricelliboardbooks,Candlewick
569,2015,ThingExplainerComplicatedStuffinSimple…,Houghton Mifflin Harcourt
570,2015,DeadWakeTheLastCrossingoftheLusitania,Crown
571,2015,TheGoing-To-BedBook,Little Simon
572,2015,InspiralizedTurnVegetablesintoHealthy…,Clarkson Potter
573,2015,MysticalMandalaColoringBookDoverDesign…,Dover Publications 
574,2015,DiagnosticandStatisticalManualofMental…,American Psychiatric Publishing
575,2015,UltimateStickerBookFrozenMoreThan60…,DK Children
576,2015,The20/20DietTurnYourWeightLossVision…,Ghost Mountain Books
577,2015,NightNight,Hill and Wang 
578,2015,WhattoExpectWhenYou'reExpecting,Workman Publishing Company
579,2015,TheJesusStorybookBibleEveryStoryWhispers…,ZonderKidz
580,2015,TheRoadtoCharacter,Random House Trade Paperbacks
581,2015,WhereIsBaby'sBellyButtonALift-the-FlapBook,Little Simon
582,2015,TheAlchemist25thAnniversaryAFableAbout…,HarperOne
583,2015,GuessHowMuchILoveYou,Candlewick
584,2015,CreativeColoringInspirationsArtActivityPages…,Design Originals
585,2015,LittleBlueTruck,HMH Books for Young Readers
586,2015,TheOutsiders,Speak
587,2015,ThinkingFastandSlow,Farrar Straus and Giroux
588,2015,TheEverythingKids'ScienceExperimentsBook…,Everything
589,2015,1984SignetClassics,Signet Classic 
590,2015,CrucialConversationsToolsforTalkingWhen…,McGraw-Hill Education
591,2015,EmotionalIntelligence2.0,TalentSmart
592,2015,FortheLoveFightingforGraceinaWorldof…,Thomas Nelson
593,2015,PressHereInteractiveBookforToddlersand…,Chronicle Books
594,2015,LittleBlueTruckboardbook,HMH Books for Young Readers 
595,2015,BrownBearBrownBearWhatDoYouSee,Henry Holt and Co. (BYR)
596,2015,ALongWalktoWaterBasedonaTrueStory,HMH Books for Young Readers
597,2015,AGameofThrones/AClashofKings/AStorm…,Bantam
598,2015,RogueLawyer,Dell 
599,2015,DetailedDesignsandBeautifulPatternsSacred…,CreateSpace Independent Publishing Platform
600,2015,LordoftheFlies,Penguin Books
601,2014,StrengthsFinder2.0,Gallup Press
602,2014,FrozenLittleGoldenBook,Golden/Disney
603,2014,Laugh-Out-LoudJokesforKids,Revell 
604,2014,TheFaultinOurStars,Penguin Books
605,2014,DiaryofaWimpyKidTheLongHaul,Amulet Books
606,2014,KillingPattonTheStrangeDeathofWorldWar…,Henry Holt and Company
607,2014,WhatIfSeriousScientificAnswerstoAbsurd…,Houghton Mifflin Harcourt
608,2014,TheBloodofOlympusTheHeroesofOlympus5,Disney-Hyperion
609,2014,JesusCallingEnjoyingPeaceinHisPresence…,Thomas Nelson
610,2014,UnbrokenAWorldWarIIStoryofSurvival…,Random House Trade Paperback
611,2014,UltimateStickerBookFrozenMoreThan60…,DK Children
612,2014,TheDaytheCrayonsQuit,Philomel Books
613,2014,Divergent,Katherine Tegen Books
614,2014,TheFaultinOurStars,Penguin Books
615,2014,OhthePlacesYou'llGo  ,Random House Books for Young Readers 
616,2014,ToKillaMockingbird,Harper Perennial 
617,2014,GoneGirl,Crown
618,2014,TheBookThief,Knopf Books for Young Readers
619,2014,TheOfficialSATStudyGuide,College Board
620,2014,HumansofNewYork,St. Martin's Press 
621,2014,TheGoldfinchPulitzerPrizeforFiction
622,2014,DiagnosticandStatisticalManualofMental…,American Psychiatric Publishing
623,2014,Wonder,Knopf Books for Young Readers
624,2014,TheBookwithNoPictures,Dial Books
625,2014,RushRevereandtheFirstPatriotsTime-Travel…,Threshold Editions
626,2014,The5LoveLanguagesTheSecrettoLoveThat…
627,2014,Knock-KnockJokesforKids,Revell 
628,2014,JOURNEYTOTHEICEP,Golden/Disney
629,2014,PublicationManualoftheAmerican…,American Psychological Association
630,2014,LittleBlueTruck,HMH Books for Young Readers
631,2014,MakeItAheadABarefootContessaCookbook,Clarkson Potter
632,2014,First100Words,Priddy Books US
633,2014,IfIStay,Speak
634,2014,AGameofThrones/AClashofKings/AStorm…,Bantam
635,2014,Divergent/Insurgent,Katherine Tegen Books
636,2014,CapitalintheTwentyFirstCentury,Belknap Press
637,2014,OrphanTrain,William Morrow
638,2014,MindsetTheNewPsychologyofSuccess,Ballantine Books
639,2014,HowtoWinFriends&InfluencePeople,Pocket Books 
640,2014,TheVeryHungryCaterpillar,World of Eric Carle 
641,2014,AlltheLightWeCannotSee,Scribner
642,2014,GrainBrainTheSurprisingTruthaboutWheat…,Little Brown Spark
643,2014,UnbrokenAWorldWarIIStoryofSurvival…,Random House Trade Paperback
644,2014,ThugKitchenTheOfficialCookbookEatLike…,Rodale Books
645,2014,TheAlchemist,HarperOne
646,2014,LookingforAlaska,Penguin Books
647,2014,TheGreatGatsby,Scribner 
648,2014,TheBoysintheBoatNineAmericansandTheir…,Penguin Books 
649,2014,LoveYouForever,Firefly Books 
650,2014,TheMazeRunnerBook1,Delacorte Press
651,2014,Allegiant,Katherine Tegen Books
652,2014,YesPlease,Dey Street
653,2014,TheFiveDysfunctionsofaTeamALeadership…,Jossey-Bass
654,2014,TheFourAgreementsAPracticalGuideto…,Amber-Allen Publishing Incorporated 
655,2014,The7HabitsofHighlyEffectivePeople…,Simon & Schuster
656,2014,41APortraitofMyFather,Crown 
657,2014,MinecraftTheCompleteHandbookCollection,Scholastic
658,2014,FrozenATaleofTwoSisters,RH/Disney
659,2014,RushRevereandtheBravePilgrimsTime-Travel…,Threshold Editions
660,2014,TheGiftsofImperfectionLetGoofWhoYou…,Brilliance Audio
661,2014,Divergent/Insurgent/Allegiant,Katherine Tegen Books
662,2014,HeavenisforRealALittleBoy'sAstounding…,Thomas Nelson
663,2014,FlashBoys,W. W. Norton & Company
664,2014,RushRevereandtheAmericanRevolutionTime…,Threshold Editions
665,2014,DearZooALift-the-FlapBook,Little Simon
666,2014,TheGoing-To-BedBook,Little Simon
667,2014,TheWorldofIce&FireTheUntoldHistoryof…,Bantam
668,2014,TheRealACTPrepGuideOfficialActPrepGuide,Wiley
669,2014,GrayMountain,Dell 
670,2014,WhattoExpectWhenYou'reExpecting,Workman Publishing Company
671,2014,TheJesusStorybookBibleEveryStoryWhispers…,ZonderKidz
672,2014,LeanInWomenWorkandtheWilltoLead,Knopf
673,2014,TheInventionofWings,Penguin Books
674,2014,LordoftheFlies,Penguin Books
675,2014,NightNight,Hill and Wang 
676,2014,TheCatcherintheRye,Back Bay Books
677,2014,SoulHealingMiraclesAncientandNewSacred…,BenBella Books 
678,2014,TheCareandKeepingofYouTheBodyBookfor…,American Girl
679,2014,TheSkinnytasteCookbookLightonCaloriesBig…,Clarkson Potter
680,2014,Fahrenheit451,Simon & Schuster
681,2014,GoodnightGoodnightConstructionSite…,Chronicle Books
682,2014,PaperTowns,Penguin Books
683,2014,TheEverythingKids'ScienceExperimentsBook…,Everything
684,2014,1984SignetClassics,Signet Classic 
685,2014,TheOutsiders,Speak
686,2014,MONEYMastertheGame7SimpleStepsto…,Simon & Schuster
687,2014,GoodnightMoon,HarperCollins
688,2014,QuietThePowerofIntrovertsinaWorldThat…,Crown
689,2014,Revival,Gallery Books
690,2014,GiraffesCan'tDance,Cartwheel Books
691,2014,MinecraftRedstoneHandbookAnOfficial…,Scholastic Inc. 
692,2014,OfMiceandMen,Penguin Books
693,2014,10-DayGreenSmoothieCleanseLoseUpto15…
694,2014,CrucialConversationsToolsforTalkingWhen…,McGraw-Hill Education
695,2014,ADayintheSunDisneyFrozenPicturebackR,RH/Disney
696,2014,TheGiverGiverQuartet
697,2014,ChickaChickaBoomBoomBoardBook,Little Simon 
698,2014,AgainstAllGrainDelectablePaleoRecipesto…,Victory Belt Publishing
699,2014,MinecraftEssentialHandbook,Scholastic Inc.
700,2014,GoodtoGreatWhySomeCompaniesMakethe…,HarperBusiness
701,2013,StrengthsFinder2.0,Gallup Press
702,2013,LeanInWomenWorkandtheWilltoLead,Knopf
703,2013,DiaryofaWimpyKidHardLuckBook8,Harry N. Abrams
704,2013,RushRevereandtheBravePilgrimsTime-Travel…,Threshold Editions
705,2013,JesusCallingEnjoyingPeaceinHisPresence…,Thomas Nelson
706,2013,Inferno,Henry Holt and Co. 
707,2013,TheHouseofHadesHeroesofOlympusBook4,Disney-Hyperion
708,2013,ThingsThatMatterThreeDecadesofPassions…,Crown Forum
709,2013,TheGreatGatsby,Scribner 
710,2013,KillingJesusBillO'Reilly'sKillingSeries,Henry Holt and Co.
711,2013,ProofofHeavenANeurosurgeon'sJourneyinto…,Simon & Schuster
712,2013,DiagnosticandStatisticalManualofMental…,American Psychiatric Publishing
713,2013,TheOfficialSATStudyGuide,College Board
714,2013,TheFaultinOurStars,Penguin Books
715,2013,TheBookThief,Knopf Books for Young Readers
716,2013,Wonder,Knopf Books for Young Readers
717,2013,The5LoveLanguagesTheSecrettoLoveThat…
718,2013,PublicationManualoftheAmerican…,American Psychological Association
719,2013,Divergent,Katherine Tegen Books
720,2013,Laugh-Out-LoudJokesforKids,Revell 
721,2013,OhthePlacesYou'llGo  ,Random House Books for Young Readers 
722,2013,DavidandGoliathUnderdogsMisfitsandthe…,Little Brown and Company 
723,2013,GameofThronesBoxedSetAGameofThrones…,Bantam
724,2013,Allegiant,Katherine Tegen Books
725,2013,AndtheMountainsEchoed,Riverhead Books
726,2013,HumansofNewYork,St. Martin's Press 
727,2013,TheLegendofZeldaHyruleHistoria,Dark Horse Books
728,2013,DoctorSleep,Scribner
729,2013,Knock-KnockJokesforKids,Revell 
730,2013,TheGoldfinchPulitzerPrizeforFiction
731,2013,TheFourAgreementsAPracticalGuideto…,Amber-Allen Publishing Incorporated 
732,2013,GoneGirl,Crown
733,2013,GeorgeWashington'sSecretSixTheSpyRing…,Sentinel
734,2013,QuietThePowerofIntrovertsinaWorldThat…,Crown
735,2013,GoodnightGoodnightConstructionSite…,Chronicle Books
736,2013,SycamoreRowJakeBrigance,Doubleday
737,2013,WheatBellyLosetheWheatLosetheWeight…,Rodale Books
738,2013,ThePioneerWomanCooksAYearofHolidays…,William Morrow Cookbooks
739,2013,TheDaytheCrayonsQuit,Philomel Books
740,2013,HappyHappyHappyMyLifeandLegacyasthe…,Howard Books
741,2013,TheVeryHungryCaterpillar,World of Eric Carle 
742,2013,DaringGreatlyHowtheCouragetoBe…,Avery
743,2013,The7HabitsofHighlyEffectivePeople…,Simon & Schuster
744,2013,JoylandHardCaseCrime,Hard Case Crime
745,2013,FiftyShadesofGreyBookOneoftheFifty…,Vintage Books
746,2013,SoulHealingMiraclesAncientandNewSacred…,BenBella Books 
747,2013,ShredTheRevolutionaryDiet6Weeks4Inches…,Griffin
748,2013,HyperboleandaHalfUnfortunateSituations…,Gallery Books
749,2013,ToKillaMockingbird,Harper Perennial 
750,2013,TheFiveDysfunctionsofaTeamALeadership…,Jossey-Bass
751,2013,UnbrokenAWorldWarIIStoryofSurvival…,Random House Trade Paperback
752,2013,Ender'sGameTheEnderQuintet,Tor Science Fiction
753,2013,TheGiftsofImperfectionLetGoofWhoYou…,Brilliance Audio
754,2013,TheCuckoo'sCallingACormoranStrikeNovel1,Sphere 
755,2013,WhattoExpectWhenYou'reExpecting,Workman Publishing Company
756,2013,AmericatheBeautifulRediscoveringWhatMade…,Zonderva
757,2013,TheLibertyAmendmentsRestoringthe…,Threshold Editions
758,2013,ZEALOTTheLifeandTimesofJesusofNazareth,Random House Trade Paperbacks
759,2013,TheOneandOnlyIvan,HarperCollins
760,2013,GoodtoGreatWhySomeCompaniesMakethe…,HarperBusiness
761,2013,SI-COLOGY1TalesandWisdomfromDuck…,Howard Books
762,2013,IT'SALLGOODDeliciousEasyRecipesThatWill…,Grand Central Life & Style
763,2013,OutliersTheStoryofSuccess,Back Bay Books
764,2013,JerusalemACookbook,Ten Speed Press 
765,2013,BecomingaSuppleLeopardMovement…,Victory Belt Publishing
766,2013,GrainBrainTheSurprisingTruthaboutWheat…,Little Brown Spark
767,2013,LookingforAlaska,Penguin Books
768,2013,IAmMalalaTheGirlWhoStoodUpfor…,Back Bay Books
769,2013,LoveYouForever,Firefly Books 
770,2013,ThePerksofBeingaWallflower,MTV Books
771,2013,PracticalPaleoACustomizedApproachto…,Victory Belt Publishing
772,2013,FiftyShadesTrilogyFiftyShadesofGrey/Fifty…,Vintage
773,2013,TheFastDietLoseWeightStayHealthyandLive…,Atria Books
774,2013,TheJesusStorybookBibleEveryStoryWhispers…,ZonderKidz
775,2013,Divergent/Insurgent,Katherine Tegen Books
776,2013,HowtoWinFriends&InfluencePeople,Pocket Books 
777,2013,TheBullyPulpitTheodoreRooseveltWilliam…,Simon & Schuster
778,2013,TheHungerGamesBook1,Scholastic Press
779,2013,ObamaCareSurvivalGuideTheAffordableCare…,Humanix Books
780,2013,TheHarbingerTheAncientMysterythatHolds…,Frontline 
781,2013,TheImmortalLifeofHenriettaLacks,Crown 
782,2013,NightNight,Hill and Wang 
783,2013,FiftyShadesDarker,Vintage
784,2013,EattoLiveTheAmazingNutrient-RichProgram…,Little Brown Spark
785,2013,ForksOverKnives―TheCookbookOver300…,The Experiment
786,2013,FiftyShadesFreedBookThreeoftheFifty…,Vintage
787,2013,TheAlchemist,HarperOne
788,2013,TheCatcherintheRye,Back Bay Books
789,2013,MindsetTheNewPsychologyofSuccess,Ballantine Books
790,2013,WheatBellyCookbook150RecipestoHelpYou…,Rodale Books
791,2013,MyMathLabStudentAccessKit,Pearson
792,2013,TheCareandKeepingofYouTheBodyBookfor…,American Girl
793,2013,ThePowerofHabitWhyWeDoWhatWeDoin…,Random House
794,2013,TheReasonIJumpTheInnerVoiceofaThirteen…,Random House Trade Paperbacks
795,2013,StrengthsBasedLeadershipGreatLeaders…,Gallup Press
796,2013,KaplanGREPremier2014with6PracticeTests…,Kaplan Publishing
797,2013,TheLongestRide,Grand Central Publishing
798,2013,LifeCodeTheNewRulesforWinningintheReal…,Bird Street Books
799,2013,TheLegoIdeasBookUnlockYourImagination,DK Children
800,2013,AMemoryofLightWheelofTimeBook14…,Tor Books
801,2012,FiftyShadesofGreyBookOneoftheFifty…,Vintage Books
802,2012,FiftyShadesDarker,Vintage
803,2012,FiftyShadesFreedBookThreeoftheFifty…,Vintage
804,2012,TheHungerGamesBook1,Scholastic Press
805,2012,StrengthsFinder2.0,Gallup Press
806,2012,FiftyShadesTrilogyFiftyShadesofGrey/Fifty…,Vintage
807,2012,CatchingFireTheHungerGames,Scholastic Press
808,2012,MockingjayTheHungerGames,Scholastic Press
809,2012,TheThirdWheelDiaryofaWimpyKidBook7,Harry N. Abrams
810,2012,NoEasyDayTheAutobiographyofaNavySeal…,DUTTON Books
811,2012,TheHungerGamesTrilogyBoxedSet1,Scholastic Press
812,2012,GoneGirl,Crown
813,2012,TheMarkofAthenaHeroesofOlympusBook3,Disney-Hyperion
814,2012,TheOfficialSATStudyGuide,College Board
815,2012,GameofThronesBoxedSetAGameofThrones…,Bantam
816,2012,KillingKennedyTheEndofCamelot,Henry Holt and Co.
817,2012,PublicationManualoftheAmerican…,American Psychological Association
818,2012,KillingLincolnTheShockingAssassinationthat…,Henry Holt and Co.
819,2012,UnbrokenAWorldWarIIStoryofSurvival…,Random House Trade Paperback
820,2012,ProofofHeavenANeurosurgeon'sJourneyinto…,Simon & Schuster
821,2012,The5LoveLanguagesTheSecrettoLoveThat…
822,2012,BarefootContessaFoolproofRecipesYouCan…,Clarkson Potter
823,2012,ThinkingFastandSlow,Farrar Straus and Giroux
824,2012,TheCasualVacancy,"Little, Brown and Company"
825,2012,TheHarbingerTheAncientMysterythatHolds…,Frontline 
826,2012,ThePowerofHabitWhyWeDoWhatWeDoin…,Random House
827,2012,SteveJobs,Simon & Schuster
828,2012,WheatBellyLosetheWheatLosetheWeight…,Rodale Books
829,2012,OhthePlacesYou'llGo  ,Random House Books for Young Readers 
830,2012,The7HabitsofHighlyEffectivePeople…,Simon & Schuster
831,2012,TheFiveDysfunctionsofaTeamALeadership…,Jossey-Bass
832,2012,QuietThePowerofIntrovertsinaWorldThat…,Crown
833,2012,TheGreatGatsby,Scribner 
834,2012,TheRacketeer,Dell 
835,2012,TheBloodSugarSolutionTheUltraHealthy…,Little Brown Spark
836,2012,GoodnightGoodnightConstructionSite…,Chronicle Books
837,2012,TheImmortalLifeofHenriettaLacks,Crown 
838,2012,TheFaultinOurStars,Penguin Books
839,2012,TheSerpent'sShadowTheKaneChronicles…,Disney-Hyperio
840,2012,OneThousandGiftsADaretoLiveFullyRight…,Zondervan
841,2012,WildFromLosttoFoundonthePacificCrestTrail,Vintage
842,2012,WinteroftheWorldBookTwooftheCentury…,Berkley
843,2012,ThePioneerWomanCooksFoodfromMyFrontier,William Morrow Cookbooks
844,2012,TheLegoIdeasBookUnlockYourImagination,DK Children
845,2012,HeavenisforRealALittleBoy'sAstounding…,Thomas Nelson
846,2012,JesusCallingEnjoyingPeaceinHisPresence…,Thomas Nelson
847,2012,EattoLiveTheAmazingNutrient-RichProgram…,Little Brown Spark
848,2012,ThomasJeffersonTheArtofPower,Random House
849,2012,GoodtoGreatWhySomeCompaniesMakethe…,HarperBusiness
850,2012,TheAmateur,Ballantine Books
851,2012,TheSmittenKitchenCookbookRecipesand…,Knopf
852,2012,WhattoExpectWhenYou'reExpecting,Workman Publishing Company
853,2012,TheWalkingDeadCompendiumOne,Image Comics
854,2012,TheSignalandtheNoiseWhySoMany…,Penguin Books
855,2012,HowtoTellIfYourCatIsPlottingtoKillYou…,Andrews McMeel Publishing
856,2012,ADancewithDragonsASongofIceandFire,Bantam
857,2012,AmericaAgainRe-becomingtheGreatnessWe…,Grand Central Publishing
858,2012,LEGONINJAGOCharacterEncyclopedia,DK Children
859,2012,AmericanSniperTheAutobiographyoftheMost…,HarperCollins
860,2012,OutliersTheStoryofSuccess,Back Bay Books
861,2012,TeachLikeaChampion49TechniquesthatPut…,Jossey-Bass
862,2012,BaredtoYou,Berkley 
863,2012,TheFourAgreementsAPracticalGuideto…,Amber-Allen Publishing Incorporated 
864,2012,StrengthsBasedLeadershipGreatLeaders…,Gallup Press
865,2012,The17DayDietADoctor'sPlanDesignedfor…,Free Press
866,2012,CrazyLoveOverwhelmedbyaRelentlessGod,David C Cook
867,2012,GotheF**ktoSleep,Akashic Books
868,2012,BringUptheBodies,Picador
869,2012,GreatbyChoiceUncertaintyChaosandLuck…,Harper Business
870,2012,EattoLiveTheAmazingNutrient-RichProgram…,Little Brown Spark
871,2012,ReflectedinYouCrossfireBook2,Berkley
872,2012,WhoMovedMyCheese,G. P. Putnam's Sons
873,2012,TheBookThief,Knopf Books for Young Readers
874,2012,AGuidetotheProjectManagementBodyof…,Project Management Institute
875,2012,BehindtheBeautifulForeversLifeDeathand…,Random House Trade Paperbacks
876,2012,DeadlockedSookieStackhouse/TrueBlood…,Ace
877,2012,CrucialConversationsToolsforTalkingWhen…,McGraw-Hill Education
878,2012,ForksOverKnivesThePlant-BasedWaytoHealth,The Experiment
879,2012,TheJesusStorybookBibleEveryStoryWhispers…,ZonderKidz
880,2012,NotoriousNineteenAStephaniePlumNovel,Bantam
881,2012,The4-HourChefTheSimplePathtoCooking…,Houghton Mifflin Harcourt
882,2012,CloudAtlas,Random House Trade
883,2012,TheAlchemist,HarperOne
884,2012,TheHungerGames
885,2012,HelpThanksWowTheThreeEssentialPrayers,Riverhead Books
886,2012,Wonder,Knopf Books for Young Readers
887,2012,StopLivingInThisLandGoToTheEverlasting…
888,2012,ToHeavenandBackADoctor'sExtraordinary…,WaterBrook
889,2012,ForksOverKnives―TheCookbookOver300…,The Experiment
890,2012,CatchingFireHungerGames
891,2012,AMemoryofLightWheelofTimeBook14…,Tor Books
892,2012,CabinFeverDiaryofaWimpyKidBook6,Harry N. Abrams
893,2012,The7HabitsofHighlyEffectiveTeensThe…,Simon & Schuster
894,2012,ThePassageofPowerTheYearsofLyndon…,Vintage
895,2012,ThePioneerWomanCooksRecipesfroman…,William Morrow Cookbooks
896,2012,DivineHealingHandsExperienceDivinePower…,Atria Books
897,2012,TheChinaStudyTheMostComprehensiveStudy…,BenBella Books
898,2012,N/A
899,2012,TheMeaningofMarriageFacingthe…,Penguin Books
900,2012,NightNight,Hill and Wang 
901,2011,SteveJobs,Simon & Schuster
902,2011,HeavenisforRealALittleBoy'sAstounding…,Thomas Nelson
903,2011,CabinFeverDiaryofaWimpyKidBook6,Harry N. Abrams
904,2011,StrengthsFinder2.0,Gallup Press
905,2011,TheHungerGamesBook1,Scholastic Press
906,2011,UnbrokenAWorldWarIIStoryofSurvival…,Random House Trade Paperback
907,2011,InheritanceBookIVInheritanceCycle,Knopf Books for Young Readers
908,2011,GotheF**ktoSleep,Akashic Books
909,2011,MockingjayTheHungerGames,Scholastic Press
